"","garantia","edad_carnet","edad_coche","sex","edad","x","y","siniestros_ly","response","Expuesto"
"18688","2",19,11,2,39,-2.25218044,42.42957689,1,3,0.76986301369863
"18689","3",29,18,2,47,-2.28293917,42.43426764,4,0,0.00273972602739726
"18690","2",22,13,2,44,-2.28293917,42.43426764,0,0,0.468493150684932
"18691","2",42,16,1,60,-2.48166026,42.32707506,1,1,0.93972602739726
"18692","2",41,23,2,71,-2.48166026,42.32707506,1,3,0.413698630136986
"18693","1",19,9,2,46,-2.52821676,42.34149032,3,1,0.304109589041096
"18694","1",17,6,1,36,-2.85668926,42.5689698,1,0,0.810958904109589
"18695","3",27,6,2,49,-2.85668926,42.5689698,0,0,0.197260273972603
"18696","2",41,7,1,59,-2.85668926,42.5689698,2,1,0.665753424657534
"18697","3",34,7,2,52,-2.85668926,42.5689698,4,11,0.616438356164384
"18698","1",24,23,2,46,-2.85668926,42.5689698,1,0,0.0849315068493151
"18699","2",21,14,2,40,-2.85668926,42.5689698,2,0,0.246575342465753
"18700","1",10,16,2,44,-2.85668926,42.5689698,3,7,0.846575342465753
"18701","2",24,9,2,53,-2.85668926,42.5689698,2,2,0.512328767123288
"18702","3",20,10,2,38,-2.85668926,42.5689698,1,1,0.635616438356164
"18703","2",17,9,2,36,-2.85668926,42.5689698,1,4,0.63013698630137
"18704","3",17,7,1,41,-2.85668926,42.5689698,0,1,0.673972602739726
"18705","3",42,19,2,60,-2.85668926,42.5689698,1,2,0.550684931506849
"18706","1",44,13,2,75,-2.85668926,42.5689698,3,2,0.66027397260274
"18707","1",15,11,1,33,-2.85668926,42.5689698,1,0,0.172602739726027
"18708","2",34,16,2,53,-2.85668926,42.5689698,2,3,0.821917808219178
"18709","3",24,6,2,46,-2.85668926,42.5689698,2,1,0.0821917808219178
"18710","2",12,15,2,55,-2.85668926,42.5689698,2,5,0.276712328767123
"18711","3",45,8,2,65,-2.85668926,42.5689698,2,5,0.446575342465753
"18712","2",28,8,2,46,-2.85668926,42.5689698,2,5,0.712328767123288
"18713","1",11,10,2,31,-2.85668926,42.5689698,4,6,0.641095890410959
"18714","1",27,15,2,45,-2.85668926,42.5689698,2,0,0.495890410958904
"18715","1",51,19,2,74,-2.9704605,42.5490896,3,3,0.915068493150685
"18716","2",28,11,2,47,-2.9704605,42.5490896,2,2,0.164383561643836
"18717","2",30,18,1,50,-2.9704605,42.5490896,2,2,0.756164383561644
"18718","3",14,6,2,37,-2.8272045,42.53739349,2,1,0.0958904109589041
"18719","2",6,15,1,31,-2.90521831,42.54736776,1,0,0.117808219178082
"18720","2",30,11,2,50,-2.90521831,42.54736776,2,0,0.536986301369863
"18721","3",24,5,2,42,-2.90521831,42.54736776,1,3,0.46027397260274
"18722","1",28,9,2,48,-2.90521831,42.54736776,0,0,0.394520547945205
"18723","3",31,13,2,49,-2.95726798,42.43385896,1,0,0.147945205479452
"18724","2",38,16,2,70,-2.95726798,42.43385896,1,1,0.334246575342466
"18725","2",32,13,2,52,-2.95726798,42.43385896,3,7,0.915068493150685
"18726","2",37,15,2,56,-2.95726798,42.43385896,3,2,0.172602739726027
"18727","1",24,13,2,44,-2.95726798,42.43385896,3,3,0.484931506849315
"18728","1",34,15,2,53,-2.89847638,42.46049495,3,0,0.073972602739726
"18729","3",17,16,2,38,-2.89847638,42.46049495,1,15,0.89041095890411
"18730","2",18,13,1,48,-2.89981738,42.39990896,2,1,0.0849315068493151
"18731","2",36,9,1,54,-2.94578995,42.37104725,2,0,0.254794520547945
"18732","1",5,19,2,37,-3.00512676,42.34792558,4,12,0.512328767123288
"18733","3",50,0,2,73,-2.99079351,42.31045023,0,0,0.594520547945205
"18734","2",38,13,2,59,-2.99079351,42.31045023,2,0,0.00547945205479452
"18735","1",18,14,2,39,-2.74400498,42.41911698,1,0,0.0356164383561644
"18736","2",11,11,1,32,-2.74400498,42.41911698,3,11,0.394520547945205
"18737","2",35,7,2,53,-2.74400498,42.41911698,2,0,0.106849315068493
"18738","1",10,15,2,44,-2.74400498,42.41911698,3,10,0.849315068493151
"18739","2",21,10,2,39,-2.74400498,42.41911698,4,11,0.482191780821918
"18740","3",26,0,2,49,-2.74400498,42.41911698,6,10,0.227397260273973
"18741","1",33,16,2,54,-2.74400498,42.41911698,0,0,0.958904109589041
"18742","3",18,12,2,39,-2.74400498,42.41911698,2,15,0.553424657534247
"18743","2",10,17,2,40,-2.74400498,42.41911698,1,0,0.16986301369863
"18744","2",12,13,1,34,-2.74400498,42.41911698,2,4,0.863013698630137
"18745","1",22,7,2,44,-2.74400498,42.41911698,3,3,0.747945205479452
"18746","2",40,12,2,67,-2.74400498,42.41911698,3,9,0.887671232876712
"18747","1",11,15,2,31,-2.74400498,42.41911698,2,4,0.810958904109589
"18748","2",13,7,2,31,-2.74400498,42.41911698,1,0,0.356164383561644
"18749","1",29,9,2,48,-2.74400498,42.41911698,4,1,0.219178082191781
"18750","2",40,12,2,58,-2.74400498,42.41911698,4,12,0.961643835616438
"18751","2",10,15,2,29,-2.73371382,42.36535274,4,8,0.0767123287671233
"18752","3",36,2,1,58,-2.70176708,42.45724583,2,1,0.542465753424658
"18753","2",5,16,1,24,-2.70176708,42.45724583,1,0,0.246575342465753
"18754","3",21,14,2,41,-2.66660197,42.43256243,3,2,0.0410958904109589
"18755","2",25,24,2,44,-2.65117665,42.3544038,1,6,0.756164383561644
"18756","3",25,13,2,71,-2.75867455,42.34045092,3,12,0.498630136986301
"18757","1",32,14,2,50,-2.75867455,42.34045092,2,1,1
"18758","2",45,16,2,64,-2.75867455,42.34045092,1,1,0.482191780821918
"18759","3",40,15,2,78,-2.78859921,42.29135325,2,8,0.643835616438356
"18760","1",21,14,2,40,-2.78880214,42.44563111,0,0,0.0849315068493151
"18761","3",43,15,2,61,-2.78880214,42.44563111,3,11,0.53972602739726
"18762","2",46,13,2,69,-2.78208674,42.17211736,1,0,0.70958904109589
"18763","1",37,11,2,55,-2.79095201,42.51746074,3,0,0.0356164383561644
"18764","1",50,15,2,74,-2.79095201,42.51746074,2,0,0.29041095890411
"18765","1",20,9,2,38,-2.79095201,42.51746074,2,2,0.476712328767123
"18766","3",22,11,2,45,-2.73901295,42.54591434,3,6,0.189041095890411
"18767","3",39,16,2,72,-2.73901295,42.54591434,2,15,0.915068493150685
"18768","3",29,16,2,48,-2.73901295,42.54591434,0,1,0.0465753424657534
"18769","3",42,12,2,62,-2.73650225,42.50447493,3,7,0.443835616438356
"18770","1",41,13,2,60,-2.73650225,42.50447493,2,0,0.29041095890411
"18771","1",31,14,2,49,-2.73650225,42.50447493,2,2,0.93972602739726
"18772","3",49,6,2,69,-2.73650225,42.50447493,2,0,0.161643835616438
"18773","2",21,12,2,40,-2.73650225,42.50447493,1,3,0.402739726027397
"18774","1",14,11,2,33,-2.65368076,42.474102,1,0,0.438356164383562
"18775","2",38,10,2,56,-2.65368076,42.474102,5,15,0.668493150684932
"18776","1",11,6,2,30,-2.65368076,42.474102,4,3,0.556164383561644
"18777","2",53,10,2,73,-2.65368076,42.474102,4,0,0.00821917808219178
"18778","1",26,10,1,50,-2.65368076,42.474102,0,0,0.328767123287671
"18779","2",34,13,2,67,-2.65368076,42.474102,2,4,0.832876712328767
"18780","1",27,8,1,45,-2.57546723,42.46546317,3,1,0.413698630136986
"18781","2",35,5,2,55,-2.57546723,42.46546317,1,0,0.794520547945205
"18782","3",50,11,2,68,-2.57546723,42.46546317,3,3,0.50958904109589
"18783","2",31,9,2,49,-2.57546723,42.46546317,0,0,0.632876712328767
"18784","3",50,11,2,73,-2.57546723,42.46546317,4,2,0.328767123287671
"18785","1",46,10,1,68,-2.5651271,42.42919669,2,0,0.0383561643835616
"18786","2",20,9,2,38,-2.5651271,42.42919669,2,1,0.498630136986301
"18787","3",24,12,1,42,-2.5651271,42.42919669,3,7,0.356164383561644
"18788","2",21,13,2,39,-2.51560412,42.39282568,2,9,0.556164383561644
"18789","2",25,9,2,43,-2.51560412,42.39282568,0,0,0.284931506849315
"18790","2",22,15,2,63,-1.95653066,42.29532155,1,0,0.167123287671233
"18791","2",13,17,2,38,-1.95653066,42.29532155,0,3,0.580821917808219
"18792","3",42,17,2,60,-1.95653066,42.29532155,0,2,0.506849315068493
"18793","1",39,21,2,57,-1.95653066,42.29532155,0,1,0.794520547945205
"18794","3",34,11,2,54,-1.95653066,42.29532155,0,1,0.126027397260274
"18795","1",7,9,2,37,-1.95653066,42.29532155,6,14,0.334246575342466
"18796","2",27,13,2,54,-1.95653066,42.29532155,1,1,0.942465753424658
"18797","2",42,12,2,63,-1.95653066,42.29532155,0,2,0.654794520547945
"18798","3",7,11,2,35,-1.95653066,42.29532155,1,4,0.328767123287671
"18799","1",11,9,2,39,-1.95653066,42.29532155,2,1,0.673972602739726
"18800","2",23,22,2,47,-1.95653066,42.29532155,2,12,0.695890410958904
"18801","3",7,13,2,31,-1.95653066,42.29532155,0,2,0.243835616438356
"18802","2",7,9,1,38,-1.95653066,42.29532155,1,3,0.652054794520548
"18803","3",32,21,2,50,-1.95653066,42.29532155,3,12,0.180821917808219
"18804","2",10,11,2,47,-1.95653066,42.29532155,2,10,0.956164383561644
"18805","1",24,6,2,42,-1.95653066,42.29532155,1,0,0.350684931506849
"18806","3",16,12,2,35,-1.95653066,42.29532155,2,3,0.232876712328767
"18807","2",23,10,1,47,-1.95653066,42.29532155,4,11,0.756164383561644
"18808","1",9,9,1,49,-1.95653066,42.29532155,2,2,0.380821917808219
"18809","3",11,15,2,41,-1.95653066,42.29532155,3,28,0.567123287671233
"18810","1",28,12,2,48,-1.95653066,42.29532155,1,1,0.53972602739726
"18811","1",6,8,1,32,-1.95653066,42.29532155,2,0,0.312328767123288
"18812","2",5,12,2,55,-2.03683191,42.32781575,0,5,0.742465753424657
"18813","2",21,8,2,52,-2.03683191,42.32781575,0,2,0.331506849315069
"18814","2",21,15,2,52,-2.03683191,42.32781575,2,11,0.832876712328767
"18815","1",28,1,2,46,-2.07263782,42.31246691,1,0,0.671232876712329
"18816","3",28,7,2,51,-2.14261924,42.35406374,1,4,0.824657534246575
"18817","2",14,7,2,36,-2.14261924,42.35406374,3,4,0.235616438356164
"18818","2",19,14,2,39,-1.98829302,42.01703564,0,4,0.86027397260274
"18819","2",25,12,2,46,-1.98829302,42.01703564,5,3,0.0821917808219178
"18820","1",23,7,2,42,-2.02713802,42.05859977,3,0,0.063013698630137
"18821","1",19,1,2,39,-2.02713802,42.05859977,3,1,0.482191780821918
"18822","2",10,10,2,32,-1.83178339,42.16350829,5,11,0.208219178082192
"18823","1",8,10,2,29,-1.83178339,42.16350829,2,1,0.504109589041096
"18824","3",34,11,1,53,-1.83178339,42.16350829,2,7,0.901369863013699
"18825","2",5,10,2,29,-1.83178339,42.16350829,1,1,0.304109589041096
"18826","3",19,14,2,37,-1.83178339,42.16350829,2,20,0.895890410958904
"18827","1",8,15,2,27,-1.83178339,42.16350829,1,0,0.13972602739726
"18828","2",28,7,2,53,-1.83178339,42.16350829,4,0,0.0356164383561644
"18829","1",41,21,2,61,-1.83178339,42.16350829,2,0,0.953424657534247
"18830","2",37,23,2,56,-1.83178339,42.16350829,1,0,0.408219178082192
"18831","1",8,14,2,34,-1.83178339,42.16350829,0,0,0.0273972602739726
"18832","2",39,3,2,57,-1.83178339,42.16350829,1,0,0.112328767123288
"18833","2",34,24,1,53,-1.83178339,42.16350829,2,8,0.936986301369863
"18834","1",18,14,1,38,-1.85124788,42.23086097,1,2,0.613698630136986
"18835","3",20,15,2,45,-1.85124788,42.23086097,2,24,0.964383561643836
"18836","3",12,9,2,45,-1.85124788,42.23086097,4,12,0.273972602739726
"18837","1",30,12,2,48,-1.85124788,42.23086097,0,0,0.213698630136986
"18838","3",40,5,2,59,-1.85124788,42.23086097,1,1,0.915068493150685
"18839","1",22,7,2,40,-1.85124788,42.23086097,3,1,0.665753424657534
"18840","3",10,15,2,53,-1.85124788,42.23086097,3,20,0.383561643835616
"18841","1",21,7,1,58,-1.85124788,42.23086097,1,0,0.473972602739726
"18842","1",19,5,2,38,-1.85124788,42.23086097,2,0,0.156164383561644
"18843","3",20,9,2,38,-1.91064785,42.22879081,3,28,0.980821917808219
"18844","1",11,15,2,49,-1.91064785,42.22879081,4,3,0.413698630136986
"18845","1",39,16,2,59,-1.91064785,42.22879081,2,0,0.495890410958904
"18846","3",48,6,2,66,-1.98555047,42.19660274,0,1,0.906849315068493
"18847","1",5,10,2,38,-1.98555047,42.19660274,2,2,0.115068493150685
"18848","1",1,14,2,40,-1.98555047,42.19660274,2,3,0.156164383561644
"18849","1",1,12,2,40,-1.98555047,42.19660274,5,10,0.389041095890411
"18850","2",26,7,1,51,-1.98555047,42.19660274,0,1,0.945205479452055
"18851","2",16,3,2,34,-1.98555047,42.19660274,2,3,0.950684931506849
"18852","2",20,15,2,38,-2.04397326,42.20427966,1,1,0.457534246575342
"18853","1",48,9,2,68,-2.04397326,42.20427966,2,0,0.495890410958904
"18854","2",36,6,2,54,-2.04397326,42.20427966,2,5,0.767123287671233
"18855","3",53,11,2,72,-2.04397326,42.20427966,3,7,0.515068493150685
"18856","2",30,18,2,48,-2.09561078,42.21609144,2,3,0.279452054794521
"18857","3",20,8,2,42,-2.09561078,42.21609144,0,0,0.438356164383562
"18858","1",9,14,2,29,-2.09561078,42.21609144,4,9,0.978082191780822
"18859","3",38,12,2,57,-2.09561078,42.21609144,1,4,0.312328767123288
"18860","1",38,12,2,63,-2.09561078,42.21609144,0,0,0.665753424657534
"18861","2",41,24,2,64,-2.09561078,42.21609144,3,0,0.0219178082191781
"18862","3",17,22,1,53,-2.09561078,42.21609144,1,2,0.115068493150685
"18863","1",4,13,2,56,-2.09561078,42.21609144,3,5,0.556164383561644
"18864","3",25,2,1,44,-2.2121559,42.19308367,0,1,0.715068493150685
"18865","2",26,10,2,44,-7.55646193,43.01191199,2,0,0.115068493150685
"18866","3",22,6,2,40,-7.55646193,43.01191199,3,8,0.558904109589041
"18867","3",28,10,1,46,-7.54214355,42.99889638,5,20,0.665753424657534
"18868","3",10,6,1,36,-7.54214355,42.99889638,3,0,0.205479452054795
"18869","2",44,12,2,69,-7.54214355,42.99889638,3,6,0.810958904109589
"18870","2",20,10,1,40,-7.54214355,42.99889638,2,1,0.583561643835616
"18871","2",21,8,2,53,-7.54214355,42.99889638,2,1,0.515068493150685
"18872","1",24,15,1,53,-7.54214355,42.99889638,3,0,0.0493150684931507
"18873","2",31,14,1,49,-7.54214355,42.99889638,2,0,0.30958904109589
"18874","1",14,8,2,33,-7.54214355,42.99889638,2,0,0.580821917808219
"18875","1",17,12,2,40,-7.54214355,42.99889638,4,5,0.446575342465753
"18876","1",35,15,1,53,-7.54214355,42.99889638,5,2,0.657534246575342
"18877","3",47,18,2,72,-7.54214355,42.99889638,4,2,0.0767123287671233
"18878","2",45,13,2,70,-7.54214355,42.99889638,2,0,0.145205479452055
"18879","3",15,10,1,35,-7.54183117,43.02066715,0,1,0.0849315068493151
"18880","1",12,11,1,38,-7.54183117,43.02066715,6,6,0.328767123287671
"18881","3",10,10,2,43,-7.54183117,43.02066715,2,11,0.698630136986301
"18882","1",34,7,2,52,-7.54183117,43.02066715,1,1,0.838356164383562
"18883","1",55,5,2,74,-7.54183117,43.02066715,2,0,0.161643835616438
"18884","1",25,13,2,43,-7.54183117,43.02066715,1,1,0.482191780821918
"18885","2",48,16,2,78,-7.54183117,43.02066715,2,0,0.252054794520548
"18886","1",21,16,2,42,-7.54183117,43.02066715,4,10,0.56986301369863
"18887","3",21,10,2,39,-7.54183117,43.02066715,3,13,0.504109589041096
"18888","2",44,11,2,65,-7.54183117,43.02066715,4,7,0.583561643835616
"18889","3",26,8,2,60,-7.54183117,43.02066715,2,1,0.257534246575342
"18890","2",18,4,2,37,-7.54183117,43.02066715,1,4,0.964383561643836
"18891","1",36,14,2,65,-7.54183117,43.02066715,0,0,0.673972602739726
"18892","3",27,16,2,54,-7.54183117,43.02066715,1,1,0.175342465753425
"18893","1",31,10,2,50,-7.54183117,43.02066715,2,0,0.189041095890411
"18894","2",20,23,1,40,-7.54183117,43.02066715,1,5,0.906849315068493
"18895","1",54,17,2,74,-7.54183117,43.02066715,1,0,0.378082191780822
"18896","3",24,18,1,45,-7.54183117,43.02066715,4,27,0.698630136986301
"18897","3",45,9,2,69,-7.54183117,43.02066715,0,0,0.871232876712329
"18898","3",23,9,2,41,-7.5768343,43.00885019,1,2,0.210958904109589
"18899","2",25,15,2,44,-7.5768343,43.00885019,1,3,0.947945205479452
"18900","2",40,9,2,59,-7.5768343,43.00885019,0,0,0.0164383561643836
"18901","1",38,12,2,58,-7.5768343,43.00885019,3,0,0.517808219178082
"18902","3",20,22,2,39,-7.5768343,43.00885019,2,29,0.668493150684932
"18903","1",42,25,2,62,-7.2599597,42.96331716,0,1,0.676712328767123
"18904","3",26,17,2,48,-7.49712419,43.01418112,1,1,0.194520547945205
"18905","3",26,10,2,73,-7.60931603,43.1092152,2,1,0.106849315068493
"18906","3",48,13,2,68,-7.50956963,42.97838078,4,16,0.70958904109589
"18907","1",38,17,2,57,-7.4711688,42.91124321,4,2,0.257534246575342
"18908","1",50,9,2,72,-7.4711688,42.91124321,1,0,0.063013698630137
"18909","3",39,17,2,65,-7.4711688,42.91124321,0,3,0.915068493150685
"18910","2",40,15,2,63,-7.4711688,42.91124321,4,10,0.772602739726027
"18911","1",34,11,2,60,-7.85849256,42.87799648,4,2,0.8
"18912","2",19,13,1,46,-7.90755998,42.87889311,1,0,0.512328767123288
"18913","3",26,6,2,44,-7.65248628,42.88195322,4,12,0.421917808219178
"18914","1",37,12,2,74,-7.65248628,42.88195322,2,1,0.917808219178082
"18915","2",26,10,2,44,-7.65248628,42.88195322,0,0,0.36986301369863
"18916","1",35,18,2,53,-7.77816589,43.02146403,4,0,0.0931506849315069
"18917","2",10,10,2,28,-7.83446248,43.09326168,1,0,0.0657534246575342
"18918","2",24,14,2,45,-7.38056647,43.20160624,2,0,0.0547945205479452
"18919","1",24,15,2,45,-7.38056647,43.20160624,2,1,0.745205479452055
"18920","1",30,18,2,48,-7.38056647,43.20160624,1,1,0.997260273972603
"18921","3",18,15,2,36,-7.38056647,43.20160624,2,18,0.917808219178082
"18922","1",44,14,2,69,-7.38056647,43.20160624,1,0,0.161643835616438
"18923","1",19,10,2,37,-7.40791724,43.23679999,2,2,0.775342465753425
"18924","3",25,10,2,43,-7.49686463,43.14612441,3,4,0.194520547945205
"18925","2",45,13,2,64,-7.49934048,43.18796145,1,1,0.764383561643836
"18926","3",38,19,2,56,-7.50954013,43.16554484,1,3,0.575342465753425
"18927","1",36,0,2,55,-7.31822738,43.27848883,1,0,0.0794520547945206
"18928","2",14,27,2,34,-7.43193217,43.0510622,1,5,0.142465753424658
"18929","1",18,21,1,37,-7.28821097,42.45686431,1,0,0.128767123287671
"18930","3",14,9,2,34,-7.28821097,42.45686431,1,5,0.605479452054795
"18931","2",47,13,2,74,-7.28821097,42.45686431,0,4,0.950684931506849
"18932","2",34,17,2,52,-7.15609485,42.48672167,1,1,0.597260273972603
"18933","2",11,15,2,36,-7.15609485,42.48672167,2,14,0.967123287671233
"18934","2",52,21,2,86,-7.15609485,42.48672167,0,1,0.120547945205479
"18935","3",20,19,2,39,-7.15609485,42.48672167,0,10,0.668493150684932
"18936","1",12,13,1,35,-7.15609485,42.48672167,4,1,0.194520547945205
"18937","3",12,13,1,35,-7.15609485,42.48672167,1,2,0.213698630136986
"18938","1",39,26,2,83,-7.15609485,42.48672167,1,1,0.227397260273973
"18939","2",20,13,1,41,-7.52071756,42.63265504,3,0,0.0876712328767123
"18940","3",39,5,2,60,-7.31487465,42.67515202,0,2,0.495890410958904
"18941","2",24,23,2,46,-7.31487465,42.67515202,5,13,0.128767123287671
"18942","3",27,18,1,65,-7.51316858,42.86202765,2,1,0.0438356164383562
"18943","3",35,8,2,54,-7.51316858,42.86202765,3,21,1
"18944","2",32,8,2,50,-7.34750915,42.88146085,0,0,0.824657534246575
"18945","1",21,7,2,41,-7.34750915,42.88146085,3,2,1
"18946","1",44,21,2,64,-7.62283309,43.1251971,0,0,0.86027397260274
"18947","1",17,19,2,38,-7.70684446,43.1268333,0,0,0.731506849315068
"18948","2",21,15,1,40,-7.70684446,43.1268333,1,1,0.115068493150685
"18949","1",12,9,2,35,-7.70684446,43.1268333,2,0,0.235616438356164
"18950","1",34,11,2,71,-7.60071431,43.21231066,3,0,0.123287671232877
"18951","2",32,16,1,52,-7.51986757,43.23113315,2,0,0.104109589041096
"18952","3",45,12,2,63,-7.52949651,42.53347739,4,4,0.287671232876712
"18953","1",40,25,2,60,-7.52949651,42.53347739,2,0,0.216438356164384
"18954","1",24,12,2,42,-7.52949651,42.53347739,6,1,0.104109589041096
"18955","1",38,2,2,78,-7.52949651,42.53347739,1,0,0.328767123287671
"18956","2",17,13,2,35,-7.52949651,42.53347739,3,9,0.287671232876712
"18957","2",22,12,2,40,-7.52949651,42.53347739,1,1,0.495890410958904
"18958","1",13,14,2,54,-7.52949651,42.53347739,3,5,0.813698630136986
"18959","2",34,13,1,55,-7.52949651,42.53347739,0,1,0.287671232876712
"18960","2",30,12,1,54,-7.52949651,42.53347739,3,6,0.863013698630137
"18961","2",44,12,2,64,-7.52949651,42.53347739,0,0,0.142465753424658
"18962","2",21,7,2,54,-7.45336969,42.57757309,2,2,0.315068493150685
"18963","2",47,24,2,67,-7.45336969,42.57757309,0,2,0.96986301369863
"18964","2",37,15,2,57,-7.57873456,42.43736644,0,0,0.789041095890411
"18965","2",32,21,1,58,-7.60726911,42.49354875,0,0,0.821917808219178
"18966","1",44,10,2,70,-7.64211909,42.53982446,1,0,0.947945205479452
"18967","2",54,11,2,82,-7.5816469,42.45640667,4,3,0.920547945205479
"18968","1",41,16,2,77,-7.76937031,42.6135713,1,0,0.0410958904109589
"18969","1",28,15,2,55,-7.76937031,42.6135713,5,4,0.482191780821918
"18970","3",42,15,2,72,-7.63905809,42.5857013,1,0,0.0657534246575342
"18971","1",14,16,2,37,-7.63905809,42.5857013,3,0,0.263013698630137
"18972","2",33,14,2,52,-7.76348963,42.71858927,2,5,0.920547945205479
"18973","1",36,16,2,56,-7.80088901,42.78569612,3,1,0.668493150684932
"18974","2",27,12,1,47,-7.80088901,42.78569612,1,1,0.421917808219178
"18975","2",29,12,2,47,-7.80088901,42.78569612,2,3,0.775342465753425
"18976","3",19,16,2,37,-7.44781549,42.77537041,3,1,0.00273972602739726
"18977","2",19,10,2,37,-7.44781549,42.77537041,1,0,0.0164383561643836
"18978","1",34,17,2,54,-7.44781549,42.77537041,2,2,0.180821917808219
